order_id,order_date,customer_id,customer_segment,sales_channel,region,product_id,category,product_name,unit_price,quantity,discount_pct,revenue,inventory_on_hand,reorder_level,inventory_status,month,first_purchase_date,customer_tenure_days,is_repeat_customer,avg_unit_revenue
O50339,2025-08-29,C10046,Repeat,Organic Search,Northeast,P1007,Outerwear,Layer Jacket,196.0,1,0.1,176.4,252.0,40,Healthy,2025-08,2025-02-13,197,True,176.4
O50340,2025-07-29,C10178,Repeat,Paid Social,West,P1010,Dresses,Shift Dress,159.04,2,0.0,318.08,296.0,75,Healthy,2025-07,2025-01-14,196,True,159.04
O50341,2025-06-14,C10170,Repeat,Mobile App,Northeast,P1009,Dresses,Wrap Dress,179.2,1,0.0,179.2,214.0,40,Healthy,2025-06,2025-02-11,123,True,179.2
O50341,2025-06-14,C10170,Repeat,Mobile App,Northeast,P1004,Bottoms,Easy Trouser,116.0,3,0.05,330.6,158.0,79,Healthy,2025-06,2025-02-11,123,True,110.2
O50342,2025-02-23,C10343,New,Organic Search,West,P1002,Tops,Everyday Shirt,71.0,1,0.05,67.45,188.0,67,Healthy,2025-02,2025-02-23,0,False,67.45
O50342,2025-02-23,C10343,New,Organic Search,West,P1005,Bottoms,Weekend Skirt,109.0,1,0.0,109.0,237.0,41,Healthy,2025-02,2025-02-23,0,False,109.0
O50342,2025-02-23,C10343,New,Organic Search,West,P1011,Dresses,Travel Dress,141.0,1,0.1,126.9,159.0,77,Healthy,2025-02,2025-02-23,0,False,126.9
O50343,2025-06-18,C10082,Repeat,Mobile App,West,P1002,Tops,Everyday Shirt,71.0,1,0.15,60.35,187.0,67,Healthy,2025-06,2025-06-15,3,True,60.35
O50344,2025-12-22,C10210,VIP,Paid Social,Northeast,P1011,Dresses,Travel Dress,141.0,2,0.0,282.0,157.0,77,Healthy,2025-12,2025-07-01,174,True,141.0
O50344,2025-12-22,C10210,VIP,Paid Social,Northeast,P1006,Outerwear,Commuter Blazer,174.0,3,0.05,495.9,366.0,51,Healthy,2025-12,2025-07-01,174,True,165.3
O50345,2025-05-28,C10253,Repeat,Web,South,P1003,Bottoms,Tailored Pant,89.0,3,0.1,240.3,363.0,61,Healthy,2025-05,2025-05-28,0,False,80.1
O50345,2025-05-28,C10253,Repeat,Web,South,P1008,Outerwear,Transit Coat,218.0,2,0.0,436.0,369.0,47,Healthy,2025-05,2025-05-28,0,False,218.0
O50345,2025-05-28,C10253,Repeat,Web,South,P1014,Loungewear,Cozy Hoodie,117.0,1,0.0,117.0,103.0,49,Healthy,2025-05,2025-05-28,0,False,117.0
O50346,2025-07-25,C10339,Repeat,Web,South,P1003,Bottoms,Tailored Pant,89.0,4,0.0,356.0,359.0,61,Healthy,2025-07,2025-01-14,192,True,89.0
O50347,2025-10-09,C10416,Repeat,Organic Search,Northeast,P1014,Loungewear,Cozy Hoodie,117.0,1,0.0,117.0,102.0,49,Healthy,2025-10,2025-03-07,216,True,117.0
O50347,2025-10-09,C10416,Repeat,Organic Search,Northeast,P1008,Outerwear,Transit Coat,252.88,2,0.1,455.18,367.0,47,Healthy,2025-10,2025-03-07,216,True,227.59
O50348,2025-08-21,C10018,Repeat,Web,Northeast,P1002,Tops,Everyday Shirt,71.0,1,0.2,56.8,67.0,67,Low Stock Risk,2025-08,2025-03-06,168,True,56.8
O50349,2025-06-11,C10045,Repeat,Mobile App,South,P1001,Tops,Air Tunic,62.0,3,0.15,158.1,110.0,72,Healthy,2025-06,2025-06-11,0,False,52.7
O50349,2025-06-11,C10045,Repeat,Mobile App,South,P1010,Dresses,Shift Dress,159.04,1,0.05,151.09,295.0,75,Healthy,2025-06,2025-06-11,0,False,151.09
O50350,2025-06-15,C10129,Repeat,Email Campaign,West,P1012,Loungewear,Soft Set,78.0,2,0.1,140.4,332.0,81,Healthy,2025-06,2025-01-09,157,True,70.2
O50351,2025-07-26,C10059,VIP,Mobile App,South,P1002,Tops,Everyday Shirt,71.0,1,0.0,71.0,185.0,67,Healthy,2025-07,2025-05-14,73,True,71.0
O50352,2025-01-01,C10263,New,Organic Search,Midwest,P1011,Dresses,Travel Dress,141.0,1,0.1,126.9,156.0,77,Healthy,2025-01,2025-01-01,0,False,126.9
O50353,2025-10-05,C10336,Repeat,Paid Social,Midwest,P1000,Tops,Classic Tee,78.0,1,0.1,70.2,200.0,49,Healthy,2025-10,2025-07-25,72,True,70.2
O50354,2025-07-31,C10236,VIP,Web,Midwest,P1010,Dresses,Shift Dress,159.04,1,0.1,143.14,294.0,75,Healthy,2025-07,2025-03-02,151,True,143.14
O50355,2025-04-07,C10027,New,Organic Search,Northeast,P1014,Loungewear,Cozy Hoodie,117.0,1,0.0,117.0,101.0,49,Healthy,2025-04,2025-03-19,19,True,117.0
O50355,2025-04-07,C10027,New,Organic Search,Northeast,P1007,Outerwear,Layer Jacket,196.0,1,0.05,186.2,251.0,40,Healthy,2025-04,2025-03-19,19,True,186.2
O50356,2025-07-05,C10265,Repeat,Organic Search,South,P1005,Bottoms,Weekend Skirt,109.0,2,0.0,218.0,235.0,41,Healthy,2025-07,2025-03-20,107,True,109.0
O50356,2025-07-05,C10265,Repeat,Organic Search,South,P1012,Loungewear,Soft Set,78.0,1,0.05,74.1,331.0,81,Healthy,2025-07,2025-03-20,107,True,74.1
O50357,2025-09-13,C10318,Repeat,Web,South,P1002,Tops,Everyday Shirt,71.0,1,0.1,63.9,184.0,67,Healthy,2025-09,2025-09-13,0,False,63.9
O50358,2025-08-15,C10320,VIP,Email Campaign,South,P1006,Outerwear,Commuter Blazer,150.0,2,0.15,255.0,364.0,51,Healthy,2025-08,2025-04-19,118,True,127.5
O50359,2025-01-27,C10389,New,Paid Social,West,P1005,Bottoms,Weekend Skirt,109.0,1,0.05,103.55,234.0,41,Healthy,2025-01,2025-01-27,0,False,103.55
O50360,2025-05-17,C10104,Repeat,Organic Search,South,P1004,Bottoms,Easy Trouser,116.0,3,0.2,278.4,155.0,79,Healthy,2025-05,2025-05-17,0,False,92.8
O50361,2025-03-09,C10281,Repeat,Web,Northeast,P1002,Tops,Everyday Shirt,71.0,1,0.1,63.9,183.0,67,Healthy,2025-03,2025-03-09,0,False,63.9
O50362,2025-08-13,C10147,Repeat,Organic Search,West,P1010,Dresses,Shift Dress,142.0,2,0.0,284.0,292.0,75,Healthy,2025-08,2025-02-10,184,True,142.0
O50363,2025-09-06,C10357,Repeat,Organic Search,West,P1014,Loungewear,Cozy Hoodie,117.0,1,0.05,111.15,100.0,49,Healthy,2025-09,2025-03-06,184,True,111.15
O50364,2025-01-15,C10062,New,Mobile App,Midwest,P1011,Dresses,Travel Dress,141.0,3,0.0,423.0,153.0,77,Healthy,2025-01,2025-01-15,0,False,141.0
O50364,2025-01-15,C10062,New,Mobile App,Midwest,P1010,Dresses,Shift Dress,142.0,2,0.0,284.0,290.0,75,Healthy,2025-01,2025-01-15,0,False,142.0
O50364,2025-01-15,C10062,New,Mobile App,Midwest,P1002,Tops,Everyday Shirt,71.0,2,0.0,142.0,181.0,67,Healthy,2025-01,2025-01-15,0,False,71.0
O50365,2025-11-08,C10322,Repeat,Web,Northeast,P1000,Tops,Classic Tee,78.0,2,0.05,148.2,198.0,49,Healthy,2025-11,2025-01-14,298,True,74.1
O50365,2025-11-08,C10322,Repeat,Web,Northeast,P1014,Loungewear,Cozy Hoodie,117.0,1,0.0,117.0,99.0,49,Healthy,2025-11,2025-01-14,298,True,117.0
O50366,2025-05-03,C10409,New,Paid Social,Northeast,P1003,Bottoms,Tailored Pant,89.0,1,0.05,84.55,358.0,61,Healthy,2025-05,2025-04-01,32,True,84.55
O50366,2025-05-03,C10409,New,Paid Social,Northeast,P1012,Loungewear,Soft Set,78.0,1,0.1,70.2,330.0,81,Healthy,2025-05,2025-04-01,32,True,70.2
O50367,2025-03-23,C10363,New,Organic Search,West,P1004,Bottoms,Easy Trouser,116.0,1,0.0,116.0,154.0,79,Healthy,2025-03,2025-03-23,0,False,116.0
O50368,2025-10-10,C10159,New,Web,West,P1011,Dresses,Travel Dress,141.0,1,0.0,141.0,152.0,77,Healthy,2025-10,2025-02-25,227,True,141.0
O50369,2025-10-10,C10007,Repeat,Organic Search,West,P1003,Bottoms,Tailored Pant,89.0,1,0.05,84.55,357.0,61,Healthy,2025-10,2025-03-15,209,True,84.55
O50369,2025-10-10,C10007,Repeat,Organic Search,West,P1008,Outerwear,Transit Coat,252.88,1,0.1,227.59,366.0,47,Healthy,2025-10,2025-03-15,209,True,227.59
O50369,2025-10-10,C10007,Repeat,Organic Search,West,P1004,Bottoms,Easy Trouser,116.0,2,0.1,208.8,152.0,79,Healthy,2025-10,2025-03-15,209,True,104.4
O50370,2025-02-17,C10208,New,Organic Search,Northeast,P1009,Dresses,Wrap Dress,160.0,3,0.2,384.0,211.0,40,Healthy,2025-02,2025-02-17,0,False,128.0
O50371,2025-02-28,C10115,New,Web,Northeast,P1006,Outerwear,Commuter Blazer,150.0,2,0.1,270.0,362.0,51,Healthy,2025-02,2025-02-28,0,False,135.0
O50371,2025-02-28,C10115,New,Web,Northeast,P1003,Bottoms,Tailored Pant,89.0,1,0.2,71.2,356.0,61,Healthy,2025-02,2025-02-28,0,False,71.2
O50372,2025-03-02,C10236,New,Paid Social,South,P1008,Outerwear,Transit Coat,218.0,1,0.05,207.1,365.0,47,Healthy,2025-03,2025-03-02,0,False,207.1
O50372,2025-03-02,C10236,New,Paid Social,South,P1011,Dresses,Travel Dress,141.0,1,0.2,112.8,151.0,77,Healthy,2025-03,2025-03-02,0,False,112.8
O50373,2025-03-20,C10331,Repeat,Mobile App,West,P1009,Dresses,Wrap Dress,160.0,1,0.05,152.0,210.0,40,Healthy,2025-03,2025-03-18,2,True,152.0
O50374,2025-05-30,C10255,Repeat,Web,Midwest,P1001,Tops,Air Tunic,62.0,4,0.05,235.6,106.0,72,Healthy,2025-05,2025-05-30,0,False,58.9
O50375,2025-12-28,C10260,Repeat,Email Campaign,South,P1006,Outerwear,Commuter Blazer,174.0,1,0.2,139.2,361.0,51,Healthy,2025-12,2025-04-25,247,True,139.2
O50375,2025-12-28,C10260,Repeat,Email Campaign,South,P1014,Loungewear,Cozy Hoodie,126.36,1,0.1,113.72,98.0,49,Healthy,2025-12,2025-04-25,247,True,113.72
O50376,2025-08-01,C10139,VIP,Web,West,P1002,Tops,Everyday Shirt,71.0,1,0.0,71.0,180.0,67,Healthy,2025-08,2025-03-05,149,True,71.0
O50377,2025-08-30,C10247,Repeat,Mobile App,Northeast,P1005,Bottoms,Weekend Skirt,109.0,1,0.15,92.65,233.0,41,Healthy,2025-08,2025-04-09,143,True,92.65
O50378,2025-08-22,C10124,Repeat,Mobile App,South,P1004,Bottoms,Easy Trouser,116.0,1,0.0,116.0,151.0,79,Healthy,2025-08,2025-01-17,217,True,116.0
O50378,2025-08-22,C10124,Repeat,Mobile App,South,P1012,Loungewear,Soft Set,78.0,1,0.2,62.4,329.0,81,Healthy,2025-08,2025-01-17,217,True,62.4
O50379,2025-03-16,C10282,Repeat,Web,South,P1014,Loungewear,Cozy Hoodie,117.0,1,0.1,105.3,97.0,49,Healthy,2025-03,2025-02-08,36,True,105.3
O50380,2025-04-08,C10196,Repeat,Paid Social,Northeast,P1003,Bottoms,Tailored Pant,89.0,3,0.0,267.0,353.0,61,Healthy,2025-04,2025-04-08,0,False,89.0
O50381,2025-09-18,C10306,VIP,Web,West,P1006,Outerwear,Commuter Blazer,174.0,3,0.05,495.9,358.0,51,Healthy,2025-09,2025-01-21,240,True,165.3
O50382,2025-03-11,C10382,New,Web,West,P1001,Tops,Air Tunic,62.0,1,0.1,55.8,105.0,72,Healthy,2025-03,2025-03-11,0,False,55.8
O50383,2025-05-22,C10035,Repeat,Web,Northeast,P1011,Dresses,Travel Dress,157.92,2,0.0,315.84,149.0,77,Healthy,2025-05,2025-03-14,69,True,157.92
O50384,2025-08-01,C10395,Repeat,Mobile App,Midwest,P1008,Outerwear,Transit Coat,218.0,1,0.1,196.2,364.0,47,Healthy,2025-08,2025-03-16,138,True,196.2
O50384,2025-08-01,C10395,Repeat,Mobile App,Midwest,P1005,Bottoms,Weekend Skirt,109.0,1,0.0,109.0,232.0,41,Healthy,2025-08,2025-03-16,138,True,109.0
O50384,2025-08-01,C10395,Repeat,Mobile App,Midwest,P1009,Dresses,Wrap Dress,160.0,1,0.0,160.0,209.0,40,Healthy,2025-08,2025-03-16,138,True,160.0
O50385,2025-09-17,C10174,Repeat,Mobile App,South,P1006,Outerwear,Commuter Blazer,174.0,1,0.0,174.0,357.0,51,Healthy,2025-09,2025-01-07,253,True,174.0
O50385,2025-09-17,C10174,Repeat,Mobile App,South,P1005,Bottoms,Weekend Skirt,109.0,1,0.0,109.0,231.0,41,Healthy,2025-09,2025-01-07,253,True,109.0
O50385,2025-09-17,C10174,Repeat,Mobile App,South,P1003,Bottoms,Tailored Pant,89.0,2,0.0,178.0,351.0,61,Healthy,2025-09,2025-01-07,253,True,89.0
O50386,2025-01-02,C10136,New,Organic Search,Northeast,P1000,Tops,Classic Tee,78.0,1,0.15,66.3,197.0,49,Healthy,2025-01,2025-01-02,0,False,66.3
O50386,2025-01-02,C10136,New,Organic Search,Northeast,P1008,Outerwear,Transit Coat,218.0,1,0.0,218.0,363.0,47,Healthy,2025-01,2025-01-02,0,False,218.0
O50387,2025-06-02,C10144,New,Mobile App,West,P1007,Outerwear,Layer Jacket,196.0,2,0.1,352.8,249.0,40,Healthy,2025-06,2025-06-02,0,False,176.4
O50387,2025-06-02,C10144,New,Mobile App,West,P1006,Outerwear,Commuter Blazer,150.0,1,0.0,150.0,356.0,51,Healthy,2025-06,2025-06-02,0,False,150.0
O50388,2025-10-24,C10300,Repeat,Web,West,P1008,Outerwear,Transit Coat,252.88,1,0.0,252.88,362.0,47,Healthy,2025-10,2025-03-21,217,True,252.88
O50388,2025-10-24,C10300,Repeat,Web,West,P1002,Tops,Everyday Shirt,71.0,1,0.0,71.0,179.0,67,Healthy,2025-10,2025-03-21,217,True,71.0
O50389,2025-09-08,C10337,New,Web,South,P1005,Bottoms,Weekend Skirt,109.0,1,0.0,109.0,230.0,41,Healthy,2025-09,2025-02-13,207,True,109.0
O50390,2025-08-17,C10076,Repeat,Organic Search,South,P1006,Outerwear,Commuter Blazer,150.0,3,0.0,450.0,353.0,51,Healthy,2025-08,2025-03-26,144,True,150.0
O50391,2025-09-05,C10275,VIP,Web,West,P1013,Loungewear,Relaxed Jogger,85.0,1,0.1,76.5,376.0,79,Healthy,2025-09,2025-03-11,178,True,76.5
O50391,2025-09-05,C10275,VIP,Web,West,P1010,Dresses,Shift Dress,142.0,1,0.1,127.8,289.0,75,Healthy,2025-09,2025-03-11,178,True,127.8
O50391,2025-09-05,C10275,VIP,Web,West,P1002,Tops,Everyday Shirt,71.0,2,0.0,142.0,177.0,67,Healthy,2025-09,2025-03-11,178,True,71.0
O50392,2025-06-20,C10176,Repeat,Organic Search,South,P1012,Loungewear,Soft Set,78.0,1,0.0,78.0,328.0,81,Healthy,2025-06,2025-03-07,105,True,78.0
O50392,2025-06-20,C10176,Repeat,Organic Search,South,P1010,Dresses,Shift Dress,159.04,2,0.0,318.08,287.0,75,Healthy,2025-06,2025-03-07,105,True,159.04
O50392,2025-06-20,C10176,Repeat,Organic Search,South,P1000,Tops,Classic Tee,78.0,2,0.05,148.2,195.0,49,Healthy,2025-06,2025-03-07,105,True,74.1
O50393,2025-10-06,C10282,Repeat,Paid Social,South,P1013,Loungewear,Relaxed Jogger,85.0,1,0.0,85.0,375.0,79,Healthy,2025-10,2025-02-08,240,True,85.0
O50394,2025-08-22,C10193,Repeat,Email Campaign,West,P1004,Bottoms,Easy Trouser,116.0,4,0.1,417.6,147.0,79,Healthy,2025-08,2025-08-22,0,False,104.4
O50395,2025-04-07,C10164,Repeat,Web,Northeast,P1000,Tops,Classic Tee,78.0,1,0.1,70.2,194.0,49,Healthy,2025-04,2025-02-22,44,True,70.2
O50396,2025-05-03,C10357,Repeat,Organic Search,Northeast,P1014,Loungewear,Cozy Hoodie,117.0,2,0.15,198.9,95.0,49,Healthy,2025-05,2025-03-06,58,True,99.45
O50397,2025-07-16,C10292,Repeat,Email Campaign,South,P1001,Tops,Air Tunic,62.0,2,0.2,99.2,103.0,72,Healthy,2025-07,2025-07-16,0,False,49.6
O50397,2025-07-16,C10292,Repeat,Email Campaign,South,P1011,Dresses,Travel Dress,157.92,1,0.15,134.23,148.0,77,Healthy,2025-07,2025-07-16,0,False,134.23
O50398,2025-07-30,C10119,VIP,Organic Search,West,P1011,Dresses,Travel Dress,157.92,4,0.0,631.68,144.0,77,Healthy,2025-07,2025-07-30,0,False,157.92
O50399,2025-06-12,C10022,Repeat,Web,South,P1008,Outerwear,Transit Coat,218.0,1,0.0,218.0,361.0,47,Healthy,2025-06,2025-06-12,0,False,218.0
O50399,2025-06-12,C10022,Repeat,Web,South,P1011,Dresses,Travel Dress,157.92,3,0.0,473.76,141.0,77,Healthy,2025-06,2025-06-12,0,False,157.92
O50400,2025-08-31,C10381,Repeat,Mobile App,South,P1008,Outerwear,Transit Coat,218.0,1,0.1,196.2,360.0,47,Healthy,2025-08,2025-02-02,210,True,196.2
O50400,2025-08-31,C10381,Repeat,Mobile App,South,P1012,Loungewear,Soft Set,78.0,1,0.0,78.0,327.0,81,Healthy,2025-08,2025-02-02,210,True,78.0
O50400,2025-08-31,C10381,Repeat,Mobile App,South,P1004,Bottoms,Easy Trouser,116.0,2,0.0,232.0,145.0,79,Healthy,2025-08,2025-02-02,210,True,116.0
O50401,2025-07-15,C10361,Repeat,Web,Midwest,P1012,Loungewear,Soft Set,78.0,2,0.05,148.2,325.0,81,Healthy,2025-07,2025-03-12,125,True,74.1
O50401,2025-07-15,C10361,Repeat,Web,Midwest,P1000,Tops,Classic Tee,78.0,1,0.05,74.1,193.0,49,Healthy,2025-07,2025-03-12,125,True,74.1
O50402,2025-12-06,C10197,Repeat,Web,Northeast,P1004,Bottoms,Easy Trouser,116.0,1,0.1,104.4,144.0,79,Healthy,2025-12,2025-02-11,298,True,104.4
O50403,2025-11-30,C10405,Repeat,Mobile App,Northeast,P1002,Tops,Everyday Shirt,71.0,1,0.1,63.9,176.0,67,Healthy,2025-11,2025-01-09,325,True,63.9
O50403,2025-11-30,C10405,Repeat,Mobile App,Northeast,P1007,Outerwear,Layer Jacket,227.36,2,0.05,431.98,247.0,40,Healthy,2025-11,2025-01-09,325,True,215.99
O50403,2025-11-30,C10405,Repeat,Mobile App,Northeast,P1004,Bottoms,Easy Trouser,116.0,1,0.0,116.0,143.0,79,Healthy,2025-11,2025-01-09,325,True,116.0
O50404,2025-09-11,C10077,New,Web,South,P1001,Tops,Air Tunic,62.0,1,0.05,58.9,102.0,72,Healthy,2025-09,2025-02-01,222,True,58.9
O50405,2025-03-06,C10018,Repeat,Email Campaign,West,P1007,Outerwear,Layer Jacket,196.0,1,0.15,166.6,246.0,40,Healthy,2025-03,2025-03-06,0,False,166.6
O50405,2025-03-06,C10018,Repeat,Email Campaign,West,P1005,Bottoms,Weekend Skirt,109.0,2,0.15,185.3,228.0,41,Healthy,2025-03,2025-03-06,0,False,92.65
O50406,2025-10-30,C10257,VIP,Email Campaign,South,P1009,Dresses,Wrap Dress,160.0,3,0.1,432.0,40.0,40,Low Stock Risk,2025-10,2025-04-24,189,True,144.0
O50406,2025-10-30,C10257,VIP,Email Campaign,South,P1003,Bottoms,Tailored Pant,89.0,1,0.2,71.2,350.0,61,Healthy,2025-10,2025-04-24,189,True,71.2
O50406,2025-10-30,C10257,VIP,Email Campaign,Unknown,P1007,Outerwear,Layer Jacket,227.36,1,0.1,204.62,245.0,40,Healthy,2025-10,2025-04-24,189,True,204.62
O50407,2025-02-21,C10169,VIP,Organic Search,South,P1010,Dresses,Shift Dress,142.0,1,0.0,142.0,286.0,75,Healthy,2025-02,2025-01-15,37,True,142.0
O50408,2025-02-21,C10225,New,Web,South,P1002,Tops,Everyday Shirt,71.0,1,0.05,67.45,175.0,67,Healthy,2025-02,2025-02-04,17,True,67.45
O50408,2025-02-21,C10225,New,Web,South,P1010,Dresses,Shift Dress,142.0,1,0.0,142.0,285.0,75,Healthy,2025-02,2025-02-04,17,True,142.0
O50409,2025-08-22,C10269,Repeat,Organic Search,Northeast,P1005,Bottoms,Weekend Skirt,109.0,1,0.05,103.55,227.0,41,Healthy,2025-08,2025-02-17,186,True,103.55
O50409,2025-08-22,C10269,Repeat,Organic Search,Northeast,P1013,Loungewear,Relaxed Jogger,85.0,1,0.1,76.5,374.0,79,Healthy,2025-08,2025-02-17,186,True,76.5
O50410,2025-03-15,C10007,Repeat,Web,South,P1001,Tops,Air Tunic,62.0,1,0.0,62.0,101.0,72,Healthy,2025-03,2025-03-15,0,False,62.0
O50411,2025-12-02,C10209,Repeat,Mobile App,West,P1014,Loungewear,Cozy Hoodie,126.36,1,0.0,126.36,94.0,49,Healthy,2025-12,2025-03-01,276,True,126.36
O50412,2025-02-08,C10079,New,Mobile App,Midwest,P1008,Outerwear,Transit Coat,218.0,3,0.2,523.2,357.0,47,Healthy,2025-02,2025-02-08,0,False,174.4
O50412,2025-02-08,C10079,New,Mobile App,Midwest,P1014,Loungewear,Cozy Hoodie,126.36,1,0.05,120.04,93.0,49,Healthy,2025-02,2025-02-08,0,False,120.04
O50413,2025-05-16,C10240,Repeat,Web,South,P1012,Loungewear,Soft Set,78.0,1,0.05,74.1,324.0,81,Healthy,2025-05,2025-01-10,126,True,74.1
O50413,2025-05-16,C10240,Repeat,Web,South,P1004,Bottoms,Easy Trouser,116.0,1,0.05,110.2,142.0,79,Healthy,2025-05,2025-01-10,126,True,110.2
O50414,2025-11-16,C10173,Repeat,Mobile App,Northeast,P1005,Bottoms,Weekend Skirt,109.0,1,0.15,92.65,226.0,41,Healthy,2025-11,2025-06-29,140,True,92.65
O50415,2025-07-23,C10354,Repeat,Paid Social,South,P1008,Outerwear,Transit Coat,218.0,1,0.05,207.1,356.0,47,Healthy,2025-07,2025-05-01,83,True,207.1
O50415,2025-07-23,C10354,Repeat,Paid Social,South,P1014,Loungewear,Cozy Hoodie,117.0,1,0.0,117.0,92.0,49,Healthy,2025-07,2025-05-01,83,True,117.0
O50416,2025-02-11,C10332,New,Email Campaign,Northeast,P1008,Outerwear,Transit Coat,218.0,1,0.1,196.2,355.0,47,Healthy,2025-02,2025-02-11,0,False,196.2
O50416,2025-02-11,C10332,New,Email Campaign,Northeast,P1003,Bottoms,Tailored Pant,89.0,1,0.15,75.65,349.0,61,Healthy,2025-02,2025-02-11,0,False,75.65
O50417,2025-12-12,C10168,Repeat,Web,South,P1011,Dresses,Travel Dress,141.0,1,0.1,126.9,140.0,77,Healthy,2025-12,2025-03-17,270,True,126.9
O50418,2025-07-14,C10273,Repeat,Email Campaign,Northeast,P1007,Outerwear,Layer Jacket,196.0,1,0.2,156.8,244.0,40,Healthy,2025-07,2025-07-14,0,False,156.8
O50419,2025-11-17,C10162,Repeat,Web,Midwest,P1003,Bottoms,Tailored Pant,89.0,1,0.0,89.0,348.0,61,Healthy,2025-11,2025-08-15,94,True,89.0
O50419,2025-11-17,C10162,Repeat,Web,Midwest,P1011,Dresses,Travel Dress,141.0,1,0.1,126.9,139.0,77,Healthy,2025-11,2025-08-15,94,True,126.9
O50420,2025-09-07,C10367,Repeat,Organic Search,South,P1014,Loungewear,Cozy Hoodie,117.0,2,0.0,234.0,90.0,49,Healthy,2025-09,2025-03-15,176,True,117.0
O50421,2025-01-19,C10277,New,Paid Social,Northeast,P1002,Tops,Everyday Shirt,71.0,3,0.15,181.05,172.0,67,Healthy,2025-01,2025-01-19,0,False,60.35
O50422,2025-02-05,C10316,Repeat,Organic Search,Midwest,P1014,Loungewear,Cozy Hoodie,126.36,1,0.05,120.04,89.0,49,Healthy,2025-02,2025-02-05,0,False,120.04
O50422,2025-02-05,C10316,Repeat,Organic Search,Midwest,P1013,Loungewear,Relaxed Jogger,91.8,1,0.0,87.21,373.0,79,Healthy,2025-02,2025-02-05,0,False,87.21
O50423,2025-11-20,C10120,VIP,Paid Social,West,P1008,Outerwear,Transit Coat,252.88,3,0.1,682.78,352.0,47,Healthy,2025-11,2025-02-22,271,True,227.59
O50423,2025-11-20,C10120,VIP,Paid Social,West,P1002,Tops,Everyday Shirt,71.0,1,0.05,67.45,171.0,67,Healthy,2025-11,2025-02-22,271,True,67.45
O50424,2025-05-28,C10350,VIP,Organic Search,Northeast,P1012,Loungewear,Soft Set,78.0,1,0.0,78.0,323.0,81,Healthy,2025-05,2025-05-28,0,False,78.0
O50424,2025-05-28,C10350,VIP,Organic Search,Northeast,P1002,Tops,Everyday Shirt,71.0,1,0.1,63.9,170.0,67,Healthy,2025-05,2025-05-28,0,False,63.9
O50425,2025-02-16,C10116,New,Email Campaign,Midwest,P1000,Tops,Classic Tee,78.0,1,0.15,66.3,192.0,49,Healthy,2025-02,2025-02-16,0,False,66.3
O50425,2025-02-16,C10116,New,Email Campaign,Midwest,P1010,Dresses,Shift Dress,142.0,1,0.15,120.7,284.0,75,Healthy,2025-02,2025-02-16,0,False,120.7
O50426,2025-02-20,C10222,Repeat,Email Campaign,South,P1013,Loungewear,Relaxed Jogger,91.8,1,0.15,78.03,372.0,79,Healthy,2025-02,2025-02-20,0,False,78.03
O50427,2025-11-21,C10389,Repeat,Web,South,P1010,Dresses,Shift Dress,142.0,3,0.0,426.0,281.0,75,Healthy,2025-11,2025-01-27,298,True,142.0
O50428,2025-02-21,C10360,New,Web,Midwest,P1009,Dresses,Wrap Dress,160.0,1,0.1,144.0,205.0,40,Healthy,2025-02,2025-02-21,0,False,144.0
O50429,2025-03-27,C10227,VIP,Email Campaign,West,P1001,Tops,Air Tunic,62.0,1,0.15,52.7,100.0,72,Healthy,2025-03,2025-03-27,0,False,52.7
O50429,2025-03-27,C10227,VIP,Email Campaign,West,P1006,Outerwear,Commuter Blazer,150.0,1,0.15,127.5,352.0,51,Healthy,2025-03,2025-03-27,0,False,127.5
O50430,2025-06-03,C10355,VIP,Web,West,P1006,Outerwear,Commuter Blazer,150.0,1,0.0,150.0,351.0,51,Healthy,2025-06,2025-03-20,75,True,150.0
O50430,2025-06-03,C10355,VIP,Web,West,P1000,Tops,Classic Tee,78.0,2,0.05,148.2,190.0,49,Healthy,2025-06,2025-03-20,75,True,74.1
O50431,2025-01-24,C10014,New,Paid Social,West,P1005,Bottoms,Weekend Skirt,109.0,1,0.0,109.0,225.0,41,Healthy,2025-01,2025-01-24,0,False,109.0
O50431,2025-01-24,C10014,New,Paid Social,West,P1004,Bottoms,Easy Trouser,116.0,1,0.05,110.2,141.0,79,Healthy,2025-01,2025-01-24,0,False,110.2
O50432,2025-01-29,C10166,New,Organic Search,West,P1001,Tops,Air Tunic,62.0,1,0.0,62.0,99.0,72,Healthy,2025-01,2025-01-29,0,False,62.0
O50432,2025-01-29,C10166,New,Organic Search,West,P1004,Bottoms,Easy Trouser,116.0,1,0.1,104.4,140.0,79,Healthy,2025-01,2025-01-29,0,False,104.4
O50433,2025-07-03,C10150,Repeat,Paid Social,South,P1010,Dresses,Shift Dress,159.04,2,0.0,318.08,279.0,75,Healthy,2025-07,2025-07-03,0,False,159.04
O50434,2025-08-09,C10191,VIP,Mobile App,South,P1001,Tops,Air Tunic,62.0,1,0.0,62.0,98.0,72,Healthy,2025-08,2025-04-25,106,True,62.0
O50434,2025-08-09,C10191,VIP,Mobile App,South,P1005,Bottoms,Weekend Skirt,109.0,1,0.0,109.0,224.0,41,Healthy,2025-08,2025-04-25,106,True,109.0
O50435,2025-05-06,C10074,VIP,Web,Northeast,P1006,Outerwear,Commuter Blazer,150.0,2,0.05,285.0,349.0,51,Healthy,2025-05,2025-03-08,59,True,142.5
